record_id,source,state,district,slide_name,location,latitude,longitude,material,movement_type,event_year,event_month,history,is_ner
GSI-419,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.28,"~1.2 Km North of Duronggaon, Amsoi- Amtrang road",26.031583,92.47375,Earth,Slide,2014.0,,2014,True
GSI-421,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.25,Amsoi- Amtrang road,26.033556,92.468056,Debris,Slide,2014.0,,2014,True
GSI-424,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.24,Amsoi- Amtrang road,26.039194,92.4595,Debris,Slide,2014.0,,2014,True
GSI-430,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.23,Amsoi- Amtrang road,26.043583,92.452222,Debris,Slide,2014.0,,2014,True
GSI-395,GSI,Assam,West Karbi Anglong,Amsoi-Umpanai road slide No.5,~1.5 Km West of Umpanai. Sunani - Umpanai road,25.946611,92.305361,Debris,Slide,2015.0,,2015,True
GSI-432,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.20,"~1.5 Km North-East of Dolaigaon, Amsoi- Amtrang road",26.043722,92.441472,Debris,Slide,2015.0,,2015,True
GSI-349,GSI,Assam,West Karbi Anglong,Hamren-Longpai road slide,"~1 Km North of Longpai, Longpai road section",25.809417,92.474833,Rock cum Debris,Slide,2016.0,,2016,True
GSI-406,GSI,Assam,West Karbi Anglong,Amsoi-Umpanai road slide No.3,"~500 meter South of Silaguri, Sunani - Umpanai road",25.96667,92.356917,Earth,Slide,2016.0,,2016,True
GSI-408,GSI,Assam,West Karbi Anglong,Amsoi-Umpanai road slide No.1,"~1.5 Km South of Mortin, Sunani - Umpanai road",25.977194,92.354778,Debris,Slide,2016.0,,2016,True
GSI-412,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.6,Nellie - Umpanai-Umswai road,26.012,92.264167,Debris,Slide,2016.0,,2016,True
GSI-413,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.5,Nellie - Umpanai-Umswai road,26.013528,92.266083,Debris,Slide,2016.0,,2016,True
GSI-415,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.4,"~500 meter North of Asukunchi, Nellie - Umpanai-Umswai road",26.022833,92.274028,Earth,Slide,2016.0,,2016,True
GSI-418,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.27,Amsoi- Amtrang road,26.031528,92.472778,Earth,Slide,2016.0,,2016,True
GSI-429,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.18,"~1 Km North-East of Dolaigaon, Amsoi- Amtrang road",26.043583,92.440528,Debris,Slide,2016.0,,2016,True
GSI-431,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.19,"~1.2 Km North-East of Dolaigaon, Amsoi- Amtrang road",26.043611,92.440944,Debris,Slide,2016.0,,2016,True
GSI-433,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.22,"~1.5 Km South-East ofTakbigang, Amsoi- Amtrang road",26.045472,92.457417,Earth,Slide,2016.0,,2016,True
GSI-435,GSI,Assam,West Karbi Anglong,Barimgaon slide,"East of Barimgaon, Amsoi- Amtrang road",26.048611,92.432194,Earth,Slide,2016.0,,2016,True
GSI-735,GSI,Assam,West Karbi Anglong,Hatidubi Dam Slide,"Hatidubi Dam site, Lengery, Amtreng",25.91286,92.49797,Debris,Slide,2020.0,,24th to 27th Sept. 2020.,True
GSI-737,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-14,"Hatidubi Dam Site, Lengery, Amtreng",25.96664,92.51636,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-738,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-15,"Hatidubi Dam Site, Lengery, Amtreng",25.967,92.51617,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-739,GSI,Assam,West Karbi Anglong,"Approach Road (Power House, Hatidubi Dam)-2","Hatidubi Dam site, Lengery, Amtreng",25.96458,92.52081,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-740,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-16,"Hatidubi Dam Site, Lengery, Amtreng",25.96886,92.51572,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-741,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-17,"Hatidubi Dam Site, Lengery, Amtreng",25.97461,92.51375,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-742,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-18,"Hatidubi Dam Site, Lengery, Amtreng",25.97664,92.51283,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-743,GSI,Assam,West Karbi Anglong,"Approach Road (Power House, Hatidubi Dam)-1","Hatidubi Dam Site, Lengery, Amtreng",25.98214,92.51139,Rock,Fall,2020.0,,"24th to 26th September, 2020",True
GSI-744,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-5,"Hatidubi Dam Site, Lengery, Amtreng",25.91608,92.50203,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-745,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-8,"Hatidubi Dam, Lengery, Amtreng",25.92153,92.50753,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-746,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-11,"Hatidubi Dam, Lengery, Amtreng",25.92525,92.51031,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-747,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-6,"Hatidubi Dam, Lengery, Amtreng",25.91936,92.50556,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-748,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-7,"Hatidubi Dam, Lengery, Amtreng",25.92103,92.50708,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-749,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-9,"Hatidubi Dam, Lengery, Amtreng",25.92233,92.50819,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-750,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-10,"Hatidubi Dam, Lengery, Amtreng",25.924,92.50939,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-751,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-12,"Hatidubi Dam Site, Lengery, Amtreng",25.95825,92.51414,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-752,GSI,Assam,West Karbi Anglong,Approach Road (Hatidubi Dam)-13,"Hatidubi Dam Site, Lengery, Amtreng",25.96403,92.51631,Earth,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-753,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-3,"Hatidubi Dam Site, Lengery, Amtreng",25.91406,92.49897,Debris,Slide,2020.0,,25th September 2020,True
GSI-754,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-4,"Hatidubi Dam Site, Lengery, Amtreng",25.91422,92.49972,Debris,Slide,2020.0,,"24th to 26th Sept, 2020",True
GSI-755,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-2,"Hatidubi Dam Site, Lengery, Amtreng",25.95478,92.51386,Rock,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-756,GSI,Assam,West Karbi Anglong,Approach road (Hatidubi Dam)-1,"Hatidubi Dam Site, Lengery, Amtreng",25.95317,92.51353,Debris,Slide,2020.0,,"24th to 26th September, 2020",True
GSI-854,GSI,Assam,West Karbi Anglong,hamren- dinkamukam road sector,,25.888959,92.61669,Debris,Slide,2024.0,,2024,True
GSI-855,GSI,Assam,West Karbi Anglong,,,25.890032,92.621245,Debris,Slide,2024.0,,2024,True
GSI-346,GSI,Assam,West Karbi Anglong,Umpu,"SH-18, S of Umpu",25.75933,92.52258,Earth cum Rock,Slide,,,,True
GSI-348,GSI,Assam,West Karbi Anglong,NW of Umrasi,"SH-18, Hamren-Umpu road",25.79939,92.52653,Earth,Slide,,,,True
GSI-351,GSI,Assam,West Karbi Anglong,N of Rongkhong-4,"SH-18, Hamren-Umpu road",25.81175,92.55003,Earth,Slide,,,,True
GSI-352,GSI,Assam,West Karbi Anglong,N of Rongkhong-5,"SH-18, Hamren-Umpu road",25.812,92.55069,Debris,Slide,,,,True
GSI-353,GSI,Assam,West Karbi Anglong,N of Rongkhong-3,"SH-18, Hamren-Umpu road",25.81236,92.55156,Earth,Slide,,,,True
GSI-354,GSI,Assam,West Karbi Anglong,N of Rongkhong-2,"SH-18, Hamren-Umpu road",25.81428,92.55422,Debris,Slide,,,,True
GSI-355,GSI,Assam,West Karbi Anglong,N of Rongkhong-1,"SH-18, Hamren-Umpu road",25.81542,92.5535,Debris,Slide,,,,True
GSI-356,GSI,Assam,West Karbi Anglong,Derajuri-2,Pangyatiso-Derajuri-Kolonga road,25.81678,92.71878,Earth,Slide,,,,True
GSI-357,GSI,Assam,West Karbi Anglong,Derajuri-1,Pangyatiso-Derajuri-Kolonga road,25.81689,92.71744,Earth,Slide,,,,True
GSI-359,GSI,Assam,West Karbi Anglong,N of Tarang,Pangyatiso-Derajuri-Kolonga road,25.81806,92.74872,Earth,Slide,,,,True
GSI-360,GSI,Assam,West Karbi Anglong,S of Ambinong-4,"SH-18, Hamren-Umpu road",25.82108,92.544,Debris,Slide,,,,True
GSI-361,GSI,Assam,West Karbi Anglong,S of Ambinong-3,"SH-18, Hamren-Umpu road",25.822458,92.546381,Debris,Slide,,,,True
GSI-363,GSI,Assam,West Karbi Anglong,S of Ambinong-2,"SH-18, Hamren-Umpu road",25.82528,92.54775,Rock cum Debris,Slide,,,,True
GSI-364,GSI,Assam,West Karbi Anglong,S of Ambinong-1,"SH-18, Hamren-Umpu road",25.82769,92.55658,Earth cum Rock,Slide,,,,True
GSI-370,GSI,Assam,West Karbi Anglong,Amlong,Hamren-Amlong road,25.84494,92.61514,Debris,Slide,,,,True
GSI-376,GSI,Assam,West Karbi Anglong,Pangyatiso,Mikading-Pangyatiso-Ranghidi road,25.84875,92.68328,Rock cum Debris,Slide,,,,True
GSI-377,GSI,Assam,West Karbi Anglong,NE of Pangyatiso-3,Mikading-Pangyatiso-Ranghidi road,25.84967,92.69042,Earth cum Rock,Slide,,,,True
GSI-378,GSI,Assam,West Karbi Anglong,NE of Pangyatiso-2,Mikading-Pangyatiso-Ranghidi road,25.84992,92.69072,Earth cum Rock,Slide,,,,True
GSI-380,GSI,Assam,West Karbi Anglong,NE of Pangyatiso-1,Mikading-Pangyatiso-Ranghidi road,25.8515,92.69203,Earth cum Rock,Slide,,,,True
GSI-381,GSI,Assam,West Karbi Anglong,Hamren-2,"SH-18, Hamren road",25.85167,92.58089,Debris,Slide,,,,True
GSI-385,GSI,Assam,West Karbi Anglong,Hamren-4,Hamren,25.85544,92.57369,Debris,Slide,,,,True
GSI-386,GSI,Assam,West Karbi Anglong,SE of Rongsope,Kolonga-Teran-Rongsope road,25.85992,92.72558,Debris,Slide,,,,True
GSI-387,GSI,Assam,West Karbi Anglong,Hamren-3,Hamren,25.864186,92.571047,Debris,Slide,,,,True
GSI-388,GSI,Assam,West Karbi Anglong,Hamren-1,"SH-18, Hamren road",25.86958,92.59411,Rock cum Debris,Slide,,,,True
GSI-390,GSI,Assam,West Karbi Anglong,SW of Tiriphlang,"SH-19, Donkamokam-Hamren road",25.88692,92.61347,Debris,Slide,,,,True
GSI-391,GSI,Assam,West Karbi Anglong,Rohang Habal,"SH-19, Donkamokam-Hamren road",25.90653,92.65819,Debris cum earth,Slide,,,,True
GSI-392,GSI,Assam,West Karbi Anglong,NE of Linsika,"SH-19, Donkamokam-Hamren road",25.90692,92.64714,Debris,Slide,,,,True
GSI-394,GSI,Assam,West Karbi Anglong,Padam Pukhuri,"W of Padam Pukhuri, SH-16",25.945,92.66358,Debris,Slide,,,,True
GSI-397,GSI,Assam,West Karbi Anglong,N of Langchar Terongaon,"SH-18, Baithalangso-Tika road",25.95381,92.60444,Debris,Slide,,,,True
GSI-398,GSI,Assam,West Karbi Anglong,N of Langchar Terongaon,"SH-18, Baithalangso-Tika road",25.95386,92.60367,Debris,Slide,,,,True
GSI-400,GSI,Assam,West Karbi Anglong,Power house Amtreng,Karbi Langpi hydro dam (power house road),25.95931,92.51753,Debris,Slide,,,,True
GSI-401,GSI,Assam,West Karbi Anglong,S of Baithalangso,"SH-18, Baithalangso-Tika road",25.96094,92.60122,Debris,Slide,,,,True
GSI-402,GSI,Assam,West Karbi Anglong,Amsoi-Umpanai road slide No.4,~1Km North-West of Ulukunchi. Sunani - Umpanai road,25.961444,92.341333,Rock cum Debris,Slide,,,,True
GSI-405,GSI,Assam,West Karbi Anglong,Mt View English LP School,"Chinthong block, Baithalangso",25.965731,92.59267,Earth,Slide,,,,True
GSI-407,GSI,Assam,West Karbi Anglong,Amsoi-Umpanai road slide No.2,"~300 meter South of Silaguri, Sunani - Umpanai road",25.968083,92.3575,Debris,Slide,,,,True
GSI-409,GSI,Assam,West Karbi Anglong,Amtreng-1,"SH-16, East of Amtreng Market",25.98219,92.51892,Rock,Slide,,,,True
GSI-414,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.31,"~1.2 Km North-East of Duronggaon, Amsoi- Amtrang road",26.016389,92.48225,Earth,Slide,,,,True
GSI-416,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.30,"Darongaon, Amsoi- Amtrang road",26.024167,92.475,Earth,Slide,,,,True
GSI-420,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.4,Nellie - Umpanai-Umswai road,26.03275,92.271861,Debris,Slide,,,,True
GSI-423,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.3,Nellie - Umpanai-Umswai road,26.036583,92.273056,Debris,Slide,,,,True
GSI-425,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.2,Nellie - Umpanai-Umswai road,26.039361,92.273806,Rock cum Debris,Slide,,,,True
GSI-427,GSI,Assam,West Karbi Anglong,Nellie-Umswai road slide No.1,Nellie - Umpanai-Umswai road,26.042139,92.27525,Rock cum Debris,Slide,,,,True
GSI-434,GSI,Assam,West Karbi Anglong,Amsoi-Amtrang road slide No.21,"~1Km South-West ofTakbigang, Amsoi- Amtrang road",26.045806,92.450778,Earth,Slide,,,,True
GSI-852,GSI,Assam,West Khasi Hills,Harsanagar,,25.740148,91.224044,Soil,Slide,2014.0,,18 July 2014,True
GSI-19559,GSI,Manipur,Bishnupur,Khunjem slide-1,Thanga Khunjem Leikai,24.524125,93.816333,Debris,Slide,2017.0,,"2017, 2018, 2021, 1 August 2024 at 15:00hrs",True
GSI-19560,GSI,Manipur,Bishnupur,Khunjem slide-2,Thanga Khunjem Leikai,24.517056,93.817056,Debris,Slide,2024.0,,2 August 2024.,True
GSI-18261,GSI,Manipur,Bishnupur,,V. Vajang village -Saikot Road,24.3,93.84,Debris,Slide,,,,True
GSI-18262,GSI,Manipur,Bishnupur,,V. Vajang village -Saikot Road,24.3,93.84,Debris,Slide,,,,True
GSI-18289,GSI,Manipur,Bishnupur,,Phoilen Village,24.32,93.75,Debris,Slide,,,,True
GSI-18290,GSI,Manipur,Bishnupur,,Phoilen Village,24.32,93.75,Debris,Slide,,,,True
GSI-18291,GSI,Manipur,Bishnupur,,Tuitum to Vajang Village,24.32,93.76,Debris,Slide,,,,True
GSI-18292,GSI,Manipur,Bishnupur,,T. Vajang Road,24.32,93.79,Debris,Slide,,,,True
GSI-18409,GSI,Manipur,Bishnupur,,Ikhing village 1 km E of Loktak Lake,24.52,93.8,Debris,Slide,,,,True
GSI-18219,GSI,Manipur,Chandel,Kondong Lairembi slide,,24.25806,94.28722,Debris,Slide,2007.0,,7.09.2007,True
GSI-18294,GSI,Manipur,Chandel,Lokchao slide,,24.3225,94.23361,Debris,Slide,2007.0,,7 Septemebr 2007,True
GSI-18307,GSI,Manipur,Chandel,Between Bongyang & Lokchao slide,,24.34,94.22444,Debris,Slide,2007.0,,7 Septemebr 2007,True
GSI-18354,GSI,Manipur,Chandel,Bongyang slide,,24.40639,94.06583,Debris,Slide,2007.0,,7 September 2007,True
GSI-17976,GSI,Manipur,Chandel,,Tuitong section,23.95,94.07,Rock,Slide,2015.0,,2015,True
GSI-17977,GSI,Manipur,Chandel,,Tuitong section,23.95,94.07,Rock,Slide,2015.0,,2015,True
GSI-17978,GSI,Manipur,Chandel,,Tuitong section,23.95,94.06,Rock,Slide,2015.0,,2015,True
GSI-17979,GSI,Manipur,Chandel,,Tuitong section,23.95,94.06,Rock,Slide,2015.0,,2015,True
GSI-17980,GSI,Manipur,Chandel,,Tuitong section,23.96,94.06,Rock,Slide,2015.0,,2015,True
GSI-17981,GSI,Manipur,Chandel,,Tuitong section,23.96,94.06,Rock,Slide,2015.0,,2015,True
GSI-17982,GSI,Manipur,Chandel,,Chandel,23.97,93.95,Rock,Fall,2015.0,,2015,True
GSI-17983,GSI,Manipur,Chandel,,Tuitong section,23.97,94.04,Rock,Slide,2015.0,,2015,True
GSI-17987,GSI,Manipur,Chandel,,Tengnoupal,23.98,94.02,Rock,Slide,2015.0,,2015,True
GSI-17992,GSI,Manipur,Chandel,,Near Phaiphengkot village,23.98,94.02,Rock,Slide,2015.0,,2015,True
GSI-17997,GSI,Manipur,Chandel,,Tengnoupal,23.99,94.0,Rock,Slide,2015.0,,2015,True
GSI-18001,GSI,Manipur,Chandel,,Tengnoupal,24.0,93.97,Rock,Slide,2015.0,,2015,True
GSI-18005,GSI,Manipur,Chandel,,Tengnoupal,24.0,93.98,Rock,Slide,2015.0,,2015,True
GSI-18006,GSI,Manipur,Chandel,,Tengnoupal,24.0,93.99,Rock,Slide,2015.0,,2015,True
GSI-18007,GSI,Manipur,Chandel,,Tengnoupal,24.0,94.0,Rock,Slide,2015.0,,2015,True
GSI-18009,GSI,Manipur,Chandel,,Tengnoupal,24.0,94.0,Rock,Slide,2015.0,,2015,True
GSI-18012,GSI,Manipur,Chandel,,Tengnoupal,24.01,93.96,Rock,Slide,2015.0,,2015,True
GSI-18014,GSI,Manipur,Chandel,,,24.01,93.97,Rock,Fall,2015.0,,2015,True
GSI-18015,GSI,Manipur,Chandel,,Tengnoupal,24.01,93.98,Rock,Slide,2015.0,,2015,True
GSI-18016,GSI,Manipur,Chandel,,Tengnoupal,24.01,93.99,Rock,Slide,2015.0,,2015,True
GSI-18018,GSI,Manipur,Chandel,,Tengnoupal,24.01,93.97,Rock,Slide,2015.0,,2015,True
GSI-18019,GSI,Manipur,Chandel,,Tengnoupal,24.01,93.97,Rock,Slide,2015.0,,2015,True
GSI-18023,GSI,Manipur,Chandel,,Hollenjang village,24.02,93.97,Rock,Slide,2015.0,,2015,True
GSI-18030,GSI,Manipur,Chandel,,Khenjoy section,24.05,94.07,Rock,Slide,2015.0,,2015,True
GSI-18031,GSI,Manipur,Chandel,,Khenjoy section,24.05,94.07,Rock,Slide,2015.0,,2015,True
GSI-18034,GSI,Manipur,Chandel,,Khenjoy section,24.06,94.05,Rock,Slide,2015.0,,2015,True
GSI-18035,GSI,Manipur,Chandel,,Khenjoy section,24.06,94.04,Rock,Slide,2015.0,,2015,True
GSI-18036,GSI,Manipur,Chandel,,Khenjoy section,24.06,94.02,Rock,Slide,2015.0,,2015,True
GSI-18037,GSI,Manipur,Chandel,,Khenjoy section,24.06,94.03,Rock,Slide,2015.0,,2015,True
GSI-18042,GSI,Manipur,Chandel,,Tengnoupal,24.09,93.91,Rock,Slide,2015.0,,2015,True
GSI-18043,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18044,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18045,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18046,GSI,Manipur,Chandel,,Shellon section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18047,GSI,Manipur,Chandel,,Gamphazol section,24.09,94.15,Debris,Slide,2015.0,,2015,True
GSI-18049,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.03,Rock,Slide,2015.0,,2015,True
GSI-18050,GSI,Manipur,Chandel,,Tengnoupal,24.09,94.04,Rock,Slide,2015.0,,2015,True
GSI-18052,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.04,Rock,Slide,2015.0,,2015,True
GSI-18053,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.04,Rock,Slide,2015.0,,2015,True
GSI-18054,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.04,Rock,Slide,2015.0,,2015,True
GSI-18055,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18056,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.04,Rock,Slide,2015.0,,2015,True
GSI-18057,GSI,Manipur,Chandel,,Khenjoy section,24.09,94.02,Rock,Slide,2015.0,,2015,True
GSI-18058,GSI,Manipur,Chandel,,Tengnoupal,24.09,94.03,Rock,Slide,2015.0,,2015,True
GSI-18065,GSI,Manipur,Chandel,,Tengnoupal,24.1,93.96,Rock,Fall,2015.0,,2015,True
GSI-18066,GSI,Manipur,Chandel,,Tengnoupal,24.1,93.9,Debris,Flow,2015.0,,2015,True
GSI-18067,GSI,Manipur,Chandel,,Tengnoupal,24.1,93.95,Rock,Slide,2015.0,,2015,True
GSI-18068,GSI,Manipur,Chandel,,Tengnoupal,24.1,94.04,Rock,Slide,2015.0,,2015,True
GSI-18071,GSI,Manipur,Chandel,,Khenjoy section,24.1,94.03,Rock,Slide,2015.0,,2015,True
GSI-18072,GSI,Manipur,Chandel,,Khenjoy section,24.1,94.03,Rock,Slide,2015.0,,2015,True
GSI-18075,GSI,Manipur,Chandel,,Tengnoupal,24.1,94.04,Rock,Slide,2015.0,,2015,True
GSI-18076,GSI,Manipur,Chandel,,Khenjoy section,24.1,94.07,Rock,Slide,2015.0,,2015,True
GSI-18081,GSI,Manipur,Chandel,,Tengnoupal,24.11,93.91,Debris,Slide,2015.0,,2015,True
GSI-18082,GSI,Manipur,Chandel,,Gamphazol section,24.11,94.13,Earth,Slide,2015.0,,2015,True
GSI-18083,GSI,Manipur,Chandel,,Tengnoupal,24.11,94.02,Rock,Slide,2015.0,,2015,True
GSI-18087,GSI,Manipur,Chandel,,Tengnoupal,24.12,94.13,Rock,Slide,2015.0,,2015,True
GSI-18088,GSI,Manipur,Chandel,,Tengnoupal,24.12,94.07,Rock,Slide,2015.0,,2015,True
GSI-18089,GSI,Manipur,Chandel,,Tengnoupal,24.12,94.05,Rock,Slide,2015.0,,2015,True
GSI-18092,GSI,Manipur,Chandel,,Tengnoupal,24.12,94.07,Rock,Slide,2015.0,,2015,True
GSI-18093,GSI,Manipur,Chandel,,Tengnoupal,24.12,94.07,Rock,Slide,2015.0,,2015,True
GSI-18101,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.13,Rock,Slide,2015.0,,2015,True
GSI-18102,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.12,Rock,Slide,2015.0,,2015,True
GSI-18103,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.12,Earth,Slide,2015.0,,2015,True
GSI-18104,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.11,Rock,Slide,2015.0,,2015,True
GSI-18105,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.11,Rock,Slide,2015.0,,2015,True
GSI-18106,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.07,Rock,Slide,2015.0,,2015,True
GSI-18107,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.07,Rock,Slide,2015.0,,2015,True
GSI-18109,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.07,Rock,Slide,2015.0,,2015,True
GSI-18110,GSI,Manipur,Chandel,,Tengnoupal,24.13,94.06,Rock,Slide,2015.0,,2015,True
GSI-18120,GSI,Manipur,Chandel,,Tengnoupal,24.14,93.93,Rock,Slide,2015.0,,2015,True
GSI-18121,GSI,Manipur,Chandel,,Tengnoupal,24.14,94.07,Rock,Slide,2015.0,,2015,True
GSI-18122,GSI,Manipur,Chandel,,Khenjoy section,24.14,94.01,Rock,Slide,2015.0,,2015,True
GSI-18130,GSI,Manipur,Chandel,,Songjang section,24.15,94.1,Rock,Slide,2015.0,,2015,True
GSI-18131,GSI,Manipur,Chandel,,Songjang section,24.15,94.1,Rock,Slide,2015.0,,2015,True
GSI-18132,GSI,Manipur,Chandel,,Songjang section,24.15,94.1,Rock,Slide,2015.0,,2015,True
GSI-18133,GSI,Manipur,Chandel,,Tengnoupal,24.15,94.08,Rock,Slide,2015.0,,2015,True
GSI-18134,GSI,Manipur,Chandel,,Tengnoupal,24.15,94.1,Rock,Slide,2015.0,,2015,True
GSI-18135,GSI,Manipur,Chandel,,Songjang section,24.15,94.1,Rock,Slide,2015.0,,2015,True
GSI-18138,GSI,Manipur,Chandel,,Near Thorcham village,24.16,93.97,Rock,Slide,2015.0,,2015,True
GSI-18139,GSI,Manipur,Chandel,,Near Thorcham village,24.16,93.96,Rock,Slide,2015.0,,2015,True
GSI-18142,GSI,Manipur,Chandel,,Tengnoupal,24.16,93.95,Rock,Slide,2015.0,,2015,True
GSI-18153,GSI,Manipur,Chandel,,Tengnoupal,24.17,93.93,Rock,Slide,2015.0,,2015,True
GSI-18158,GSI,Manipur,Chandel,,Tayang section,24.18,93.9,Earth,Slide,2015.0,,2015,True
GSI-18159,GSI,Manipur,Chandel,,Near Khubum Khullen diversion along Chakpi-Firan Machet road,24.18,93.99,Rock,Slide,2015.0,,2015,True
GSI-18160,GSI,Manipur,Chandel,,Moltuh section,24.18,94.07,Earth,Slide,2015.0,,2015,True
GSI-18162,GSI,Manipur,Chandel,,Tengnoupal,24.19,93.97,Rock,Slide,2015.0,,2015,True
GSI-18163,GSI,Manipur,Chandel,,Along Firan Machet Road,24.19,93.97,Rock,Slide,2015.0,,2015,True
GSI-18165,GSI,Manipur,Chandel,,Firan Machet village,24.19,94.02,Rock,Slide,2015.0,,2015,True
GSI-18168,GSI,Manipur,Chandel,,Near Firan Machet village,24.19,94.01,Rock,Slide,2015.0,,2015,True
GSI-18171,GSI,Manipur,Chandel,,Kotal Khunthak,24.2,94.1,Debris,Slide,2015.0,,2015,True
GSI-18172,GSI,Manipur,Chandel,,Kotal Khunthak,24.2,94.1,Rock,Slide,2015.0,,2015,True
GSI-18185,GSI,Manipur,Chandel,,Tayang section,24.22,93.88,Earth,Slide,2015.0,,2015,True
GSI-18187,GSI,Manipur,Chandel,,Paraulon section,24.22,94.09,Rock,Slide,2015.0,,2015,True
GSI-18188,GSI,Manipur,Chandel,,Paraulon section,24.22,94.09,Rock,Slide,2015.0,,2015,True
GSI-18189,GSI,Manipur,Chandel,,Paraulon section,24.22,94.11,Rock,Slide,2015.0,,2015,True
GSI-18190,GSI,Manipur,Chandel,,Charlong,24.22,94.07,Debris,Slide,2015.0,,2015,True
GSI-18191,GSI,Manipur,Chandel,,Charlong,24.22,94.08,Debris,Slide,2015.0,,2015,True
GSI-18192,GSI,Manipur,Chandel,,Charlong,24.22,94.08,Debris,Slide,2015.0,,2015,True
GSI-18193,GSI,Manipur,Chandel,,Paraulon section,24.22,94.08,Rock,Slide,2015.0,,2015,True
GSI-18194,GSI,Manipur,Chandel,,Paraulon section,24.22,94.09,Rock,Fall,2015.0,,2015,True
GSI-18201,GSI,Manipur,Chandel,,Tengnoupal,24.23,93.93,Rock,Slide,2015.0,,2015,True
